predicted_x	predicted_y	predicted_ax	predicted_ay	measured_x	measured_y	actual_x	actual_y	actual_ax	actual_ay
8.76874	-7.62789	1.39687	-2.42639	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171
8.83859	-7.74923	1.39687	-2.42639	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968
8.88162	-7.85638	1.32631	-2.38907	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968
8.94793	-7.97582	1.32631	-2.38907	9.07758	-8.1058	8.95	-8	2.00017	-3.00024
9.03	-8.12134	1.36775	-2.45766	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021
9.09846	-8.24436	1.36775	-2.45766	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781
9.16197	-8.36077	1.35471	-2.44026	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779
9.2365	-8.49501	1.35471	-2.44026	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657
9.28688	-8.6358	1.29127	-2.45742	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655
9.35787	-8.7709	1.29127	-2.45742	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841
9.39542	-8.9257	1.20345	-2.50913	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839
9.45561	-9.05118	1.20345	-2.50913	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935
9.4848	-9.204	1.12195	-2.58102	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934
9.54651	-9.34598	1.12195	-2.58102	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792
9.59395	-9.46603	1.08443	-2.52341	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179
9.65353	-9.60468	1.08443	-2.52341	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996
9.67639	-9.74866	0.987989	-2.53738	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993
9.7308	-9.88839	0.987989	-2.53738	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239
9.76745	-10.036	0.94139	-2.55802	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391
9.81916	-10.1765	0.94139	-2.55802	9.69256	-10.1336	9.75	-10.2	0	-2.73106
9.81876	-10.331	0.804647	-2.59483	9.75264	-10.3488	9.75	-10.35	0	-2.73105
9.85899	-10.4607	0.804647	-2.59483	9.82419	-10.5024	9.8	-10.5	1	-2.99999
9.87057	-10.6166	0.729323	-2.66343	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996
9.90703	-10.7497	0.729323	-2.66343	9.825	-10.7525	9.85	-10.8	0	-3.00047
9.90421	-10.9155	0.625992	-2.7493	9.85033	-10.9603	9.85	-10.95	0	-3.00048
9.93558	-11.0533	0.625992	-2.7493	9.91881	-11.1448	9.85	-11.05	0	-1.9956
9.92247	-11.174	0.508973	-2.70435	9.86057	-11.1502	9.85	-11.15	0	-1.99559
9.95042	-11.3225	0.508973	-2.70435	9.83851	-11.2795	9.85	-11.3	0	-2.73184
9.91838	-11.4613	0.35135	-2.67883	9.83839	-11.4483	9.85	-11.45	0	-2.73182
9.93598	-11.5954	0.35135	-2.67883	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957
9.87019	-11.7376	0.132088	-2.70011	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569
9.87744	-11.8859	0.132088	-2.70011	9.77699	-11.9246	9.75	-11.9	0	-2.73084
9.83039	-12.0406	-0.0105993	-2.71693	9.75861	-12.0491	9.75	-12.05	0	-2.73085
9.8298	-12.1903	-0.0105993	-2.71693	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396
9.71404	-12.3419	-0.313035	-2.72235	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396
9.69685	-12.4914	-0.313035	-2.72235	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133
9.53393	-12.597	-0.695594	-2.60709	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131
9.49562	-12.7405	-0.695594	-2.60709	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606
9.36222	-12.8211	-0.945168	-2.44174	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605
9.31029	-12.9552	-0.945168	-2.44174	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004
9.07369	-13.0246	-1.42979	-2.2716	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003
9.00205	-13.1384	-1.42979	-2.2716	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948
8.80558	-13.1586	-1.75787	-2.02565	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948
8.70905	-13.2698	-1.75787	-2.02565	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502
8.49517	-13.2785	-2.06613	-1.75607	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485
8.38139	-13.3752	-2.06613	-1.75607	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955
8.17704	-13.3686	-2.30394	-1.48494	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947
8.05029	-13.4503	-2.30394	-1.48494	7.88931	-13.1791	7.9	-13.25	-2.72673	0
7.84973	-13.4045	-2.4977	-1.15031	7.75593	-13.2425	7.75	-13.25	-2.72673	0
7.71249	-13.4677	-2.4977	-1.15031	7.52542	-13.1457	7.6	-13.25	-2.72991	0
7.51995	-13.3994	-2.64283	-0.80522	7.44992	-13.2329	7.45	-13.25	-2.72991	0
7.37469	-13.4437	-2.64283	-0.80522	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723
7.15224	-13.3432	-2.84541	-0.425551	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723
6.9955	-13.3667	-2.84541	-0.425551	6.90569	-13.1515	6.9	-13.15	-2.72312	0
6.79178	-13.2779	-2.96869	-0.131055	6.73255	-13.1364	6.75	-13.15	-2.72312	0
6.64358	-13.2844	-2.96869	-0.131055	6.69426	-13.3705	6.6	-13.15	-3.00475	0
6.46624	-13.2277	-3.04527	0.0351773	6.42749	-13.1436	6.45	-13.15	-3.00472	0
6.3138	-13.226	-3.04527	0.0351773	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786
6.19891	-13.1528	-2.94646	0.222904	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786
6.03685	-13.1406	-2.94646	0.222904	6.162	-13.1569	6.1	-13	-2.72732	0.909111
5.90794	-13.0469	-2.85937	0.436762	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111
5.75077	-13.0229	-2.85937	0.436762	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657
5.61727	-12.9303	-2.79723	0.616991	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648
5.46341	-12.8964	-2.79723	0.616991	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809
5.36614	-12.7714	-2.6487	0.855843	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809
5.22026	-12.7243	-2.6487	0.855843	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575
5.09475	-12.5782	-2.59525	1.11554	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572
4.95213	-12.5169	-2.59525	1.11554	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966
4.8726	-12.355	-2.42969	1.37959	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967
4.73899	-12.2791	-2.42969	1.37959	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766
4.66993	-12.094	-2.26029	1.66622	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767
4.54568	-12.0024	-2.26029	1.66622	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191
4.53401	-11.8395	-1.96488	1.85329	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911
4.42578	-11.7375	-1.96488	1.85329	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335
4.41742	-11.5503	-1.70284	2.07658	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334
4.32388	-11.4362	-1.70284	2.07658	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099
4.32475	-11.2104	-1.45511	2.36976	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099
4.24472	-11.0801	-1.45511	2.36976	4.46178	-10.9843	4.45	-10.95	0	1.81804
4.28934	-10.9128	-1.12799	2.46663	4.4464	-10.8663	4.45	-10.85	0	1.81805
4.22723	-10.777	-1.12799	2.46663	4.60972	-11.1274	4.45	-10.75	0	1.81614
4.28619	-10.6383	-0.810326	2.47427	4.43858	-10.6346	4.45	-10.65	0	1.81614
4.24166	-10.5023	-0.810326	2.47427	4.43099	-10.4242	4.45	-10.45	0	3.6396
4.30734	-10.3126	-0.521144	2.61529	4.44616	-10.2449	4.45	-10.25	0	3.6396
4.2787	-10.1689	-0.521144	2.61529	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005
4.38376	-9.9892	-0.170325	2.70977	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003
4.37524	-9.85358	-0.170325	2.70977	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725
4.48662	-9.6903	0.144813	2.78249	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724
4.49457	-9.53744	0.144813	2.78249	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021
4.6077	-9.41602	0.42111	2.69987	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018
4.62878	-9.28091	0.42111	2.69987	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743
4.77419	-9.15148	0.748082	2.68493	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739
4.81536	-9.00369	0.748082	2.68493	5.03379	-9.03255	5	-9	0.908384	2.72514
4.94485	-8.85019	0.980102	2.69994	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514
4.9988	-8.70158	0.980102	2.69994	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168
5.14604	-8.59783	1.22507	2.58215	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168
5.21334	-8.45596	1.22507	2.58215	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024
5.34858	-8.33589	1.40337	2.52495	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022
5.42575	-8.19705	1.40337	2.52495	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852
5.56877	-8.10688	1.57617	2.39719	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185
5.65549	-7.97498	1.57617	2.39719	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753
5.77298	-7.89093	1.6569	2.27166	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752
5.86404	-7.76607	1.6569	2.27166	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194
5.99541	-7.689	1.76263	2.14627	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194
6.09239	-7.5709	1.76263	2.14627	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613
6.22141	-7.44624	1.84668	2.1635	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611
6.32307	-7.32714	1.84668	2.1635	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653
6.48121	-7.22414	1.99488	2.12126	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651
6.59084	-7.10756	1.99488	2.12126	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789
6.72043	-7.06269	2.04722	1.93308	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785
6.83293	-6.95646	2.04722	1.93308	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964
7.00004	-6.89	2.19051	1.82871	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964
7.1207	-6.78927	2.19051	1.82871	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554
7.24634	-6.71067	2.2036	1.77066	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554
7.36741	-6.61338	2.2036	1.77066	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007
7.47483	-6.52591	2.16776	1.74491	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005
7.5941	-6.4299	2.16776	1.74491	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764
7.72655	-6.3849	2.20235	1.61108	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764
7.84779	-6.29621	2.20235	1.61108	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285
7.96432	-6.26685	2.19	1.45541	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281
8.08465	-6.18688	2.19	1.45541	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003
8.2239	-6.12532	2.23965	1.40713	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003
8.34709	-6.04792	2.23965	1.40713	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795
8.50626	-5.95697	2.33404	1.44266	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794
8.63461	-5.87764	2.33404	1.44266	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844
8.75913	-5.778	2.32397	1.49594	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843
8.88707	-5.69564	2.32397	1.49594	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643
9.03543	-5.58141	2.37754	1.57959	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643
9.16612	-5.49457	2.37754	1.57959	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918
9.27367	-5.37564	2.3168	1.66384	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916
9.40104	-5.28416	2.3168	1.66384	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466
9.48772	-5.2216	2.21001	1.58799	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947
9.60915	-5.13434	2.21001	1.58799	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981
9.69453	-5.0055	2.11537	1.6971	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981
9.81093	-4.91212	2.11537	1.6971	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735
9.90055	-4.78708	2.04511	1.78016	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735
10.013	-4.68916	2.04511	1.78016	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805
10.1012	-4.56996	1.98132	1.83601	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805
10.2102	-4.46894	1.98132	1.83601	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174
10.3298	-4.36046	2.00901	1.85557	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737
10.4403	-4.25839	2.00901	1.85557	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688
10.5097	-4.11842	1.90095	1.95501	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687
10.6142	-4.01095	1.90095	1.95501	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904
10.6849	-3.87594	1.81239	2.02725	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903
10.7845	-3.76451	1.81239	2.02725	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896
10.8722	-3.60285	1.7811	2.15905	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896
10.9613	-3.49487	1.7811	2.15905	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928
11.0018	-3.32731	1.65334	2.31565	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928
11.0927	-3.19991	1.65334	2.31565	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765
11.1625	-3.06575	1.59765	2.33343	11.135	-3.05697	11.15	-3.05	1.81763	1.81764
11.2503	-2.93749	1.59765	2.33343	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896
11.3026	-2.78038	1.50435	2.40916	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893
11.3779	-2.65977	1.50435	2.40916	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617
11.319	-2.50238	1.15158	2.50585	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616
11.3824	-2.36452	1.15158	2.50585	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643
11.356	-2.19992	0.915746	2.57608	11.239	-2.16508	11.25	-2.15	0.908805	2.7264
11.4063	-2.05835	0.915746	2.57608	11.1623	-1.9797	11.3	-2	0.909855	2.72956
11.4066	-1.88804	0.78443	2.65155	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953
